81291	Pet Care (except Veterinary) Services 
812910	Pet Care (except Veterinary) Services 
81292	Photofinishing 
812921	Photofinishing Laboratories (except One-Hour) 
812922	One-Hour Photofinishing 
81293	Parking Lots and Garages 
812930	Parking Lots and Garages 
81299	All Other Personal Services 
812990	All Other Personal Services 
813	Religious, Grantmaking, Civic, Professional, and Similar OrganizationsT
8131	Religious Organizations 
81311	Religious Organizations 
813110	Religious Organizations 
8132	Grantmaking and Giving Services 
81321	Grantmaking and Giving Services 
813211	Grantmaking Foundations 
813212	Voluntary Health Organizations 
813219	Other Grantmaking and Giving Services 
8133	Social Advocacy Organizations 
81331	Social Advocacy Organizations 
813311	Human Rights Organizations 
813312	Environment, Conservation and Wildlife Organizations 
813319	Other Social Advocacy Organizations 
8134	Civic and Social Organizations 
81341	Civic and Social Organizations 
813410	Civic and Social Organizations 
8139	Business, Professional, Labor, Political, and Similar Organizations 
81391	Business Associations 
813910	Business Associations 
81392	Professional Organizations 
813920	Professional Organizations 
81393	Labor Unions and Similar Labor Organizations 
813930	Labor Unions and Similar Labor Organizations 
81394	Political Organizations 
813940	Political Organizations 
81399	Other Similar Organizations (except Business, Professional, Labor, and Political Organizations) 
813990	Other Similar Organizations (except Business, Professional, Labor, and Political Organizations) 
814	Private HouseholdsT 
8141	Private HouseholdsT 
81411	Private HouseholdsT 
814110	Private Households
	
92	Public AdministrationT
921	Executive, Legislative, and Other General Government Support 
9211	Executive, Legislative, and Other General Government Support 
92111	Executive Offices 
921110	Executive Offices 
92112	Legislative Bodies 
921120	Legislative Bodies 
92113	Public Finance Activities 
921130	Public Finance Activities 
92114	Executive and Legislative Offices, Combined 
921140	Executive and Legislative Offices, Combined 
92115	American Indian and Alaska Native Tribal Governments 
921150	American Indian and Alaska Native Tribal Governments 
92119	Other General Government Support 
921190	Other General Government Support 
922	Justice, Public Order, and Safety Activities 
9221	Justice, Public Order, and Safety Activities 
92211	Courts 
922110	Courts 
92212	Police Protection 
922120	Police Protection 
92213	Legal Counsel and Prosecution 
922130	Legal Counsel and Prosecution 
92214	Correctional Institutions 
922140	Correctional Institutions 
92215	Parole Offices and Probation Offices 
922150	Parole Offices and Probation Offices 
92216	Fire Protection 
922160	Fire Protection 
92219	Other Justice, Public Order, and Safety Activities 
922190	Other Justice, Public Order, and Safety Activities 
923	Administration of Human Resource Programs 
9231	Administration of Human Resource Programs 
92311	Administration of Education Programs 
923110	Administration of Education Programs 
92312	Administration of Public Health Programs 
923120	Administration of Public Health Programs 
92313	Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs) 
923130	Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs) 
92314	Administration of Veterans' Affairs 
923140	Administration of Veterans' Affairs 
924	Administration of Environmental Quality Programs 
9241	Administration of Environmental Quality Programs 
92411	Administration of Air and Water Resource and Solid Waste Management Programs 
924110	Administration of Air and Water Resource and Solid Waste Management Programs 
92412	Administration of Conservation Programs 
924120	Administration of Conservation Programs 
925	Administration of Housing Programs, Urban Planning, and Community Development 
9251	Administration of Housing Programs, Urban Planning, and Community Development 
92511	Administration of Housing Programs 
925110	Administration of Housing Programs 
92512	Administration of Urban Planning and Community and Rural Development 
925120	Administration of Urban Planning and Community and Rural Development 
926	Administration of Economic Programs 
9261	Administration of Economic Programs 
92611	Administration of General Economic Programs 
926110	Administration of General Economic Programs 
92612	Regulation and Administration of Transportation Programs 
926120	Regulation and Administration of Transportation Programs 
92613	Regulation and Administration of Communications, Electric, Gas, and Other Utilities 
926130	Regulation and Administration of Communications, Electric, Gas, and Other Utilities 
92614	Regulation of Agricultural Marketing and Commodities 
926140	Regulation of Agricultural Marketing and Commodities 
92615	Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors 
926150	Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors 
927	Space Research and Technology 
9271	Space Research and Technology 
92711	Space Research and Technology 
927110	Space Research and Technology 
928	National Security and International Affairs 
9281	National Security and International Affairs 
92811	National Security 
928110	National Security 
92812	International Affairs 
928120	International Affairs 
